date,open,high,low,close,decision,cumret
2011-09-23C,1.17210779982088,1.18645285066048,1.16254450384697,1.17449867725372,0,0.8494299855965709
2011-09-26A,1.17449867725372,1.18645285066048,1.16254450384697,1.17449864421022,0,0.8494299855965709
2011-09-26C,1.17449864421022,1.17748718747783,1.15357877008446,1.15716505050659,0,0.8494299855965709
2011-09-27A,1.15716505050659,1.17748718747783,1.15357877008446,1.16433764080754,0,0.8494299855965709
2011-09-27C,1.16433764080754,1.17210786822591,1.1601536941215,1.16613078117371,0,0.8494299855965709
2011-09-28A,1.16613078117371,1.17210786822591,1.1601536941215,1.17151016866923,0,0.8494299855965709
2011-09-28C,1.17151016866923,1.17629185242434,1.15776285459298,1.16314220428467,0,0.8494299855965709
2011-09-29A,1.16314220428467,1.17629185242434,1.15776285459298,1.16134899683075,0,0.8494299855965709
2011-09-29C,1.16134899683075,1.16314213704181,1.14760168354925,1.15716505050659,0,0.8494299855965709
2011-09-30A,1.15716505050659,1.16314213704181,1.14760168354925,1.15477446047615,0,0.8494299855965709
2011-09-30C,1.15477446047615,1.16194695141004,1.15238358266318,1.15776300430298,0,0.8494299855965709
2011-10-10A,1.15776300430298,1.16194695141004,1.15238358266318,1.15776293783541,0,0.8494299855965709
2011-10-10C,1.15776293783541,1.16254462193432,1.14700416642599,1.1517858505249,0,0.8494299855965709
2011-10-11A,1.1517858505249,1.16254462193432,1.14700416642599,1.1715102296062,1,0.8299277338546015
2011-10-11C,1.1715102296062,1.18346440398953,1.13803851283188,1.14461326599121,0,0.8299277338546015
2011-10-12A,1.14461326599121,1.18346440398953,1.13803851283188,1.14162475052751,0,0.8299277338546015
2011-10-12C,1.14162475052751,1.17748734581373,1.13564766318855,1.17629194259644,1,0.828240799966315
2011-10-13A,1.17629194259644,1.17748734581373,1.13564766318855,1.17390097931188,1,0.832036227350181
2011-10-13C,1.17390097931188,1.18226894372774,1.17151017305163,1.17928040027618,1,0.8290842115165407
2011-10-14A,1.17928040027618,1.18226894372774,1.17151017305163,1.175096382442,1,0.8320362273501811
2011-10-14C,1.175096382442,1.18226894372774,1.16911929553888,1.17928040027618,1,0.8337230853851213
2011-10-17A,1.17928040027618,1.18226894372774,1.16911929553888,1.18167125605056,1,0.8324579428708202
2011-10-17C,1.18167125605056,1.18824608042049,1.17808497525742,1.17987811565399,1,0.8320363938986343
2011-10-18A,1.17987811565399,1.18824608042049,1.17808497525742,1.1792806363324,1,0.8147462274344518
2011-10-18C,1.1792806363324,1.1792806363324,1.15357907200131,1.15477454662323,0,0.8147462274344518
2011-10-19A,1.15477454662323,1.1792806363324,1.15357907200131,1.15537212649001,0,0.8147462274344518
2011-10-19C,1.15537212649001,1.16254468867641,1.15417672320978,1.15776300430298,0,0.8147462274344518
2011-10-20A,1.15776300430298,1.16254468867641,1.15417672320978,1.1565675421567,0,0.8147462274344518
2011-10-20C,1.1565675421567,1.1565675421567,1.12668210356835,1.13086605072021,0,0.8147462274344518
2011-10-21A,1.13086605072021,1.1565675421567,1.12668210356835,1.1278773358625,0,0.8147462274344518
2011-10-21C,1.1278773358625,1.1404292466676,1.1278773358625,1.13684296607971,0,0.8147462274344518
2011-10-24A,1.13684296607971,1.1404292466676,1.1278773358625,1.12488900123471,0,0.8147462274344518
2011-10-24C,1.12488900123471,1.13863631770308,1.11173942205941,1.13564777374268,0,0.8147462274344518
2011-10-25A,1.13564777374268,1.13863631770308,1.11173942205941,1.1362453375821,0,0.8147462274344518
2011-10-25C,1.1362453375821,1.15656740490961,1.13206139092673,1.15596973896027,1,0.8088483096510137
2011-10-26A,1.15596973896027,1.15656740490961,1.13206139092673,1.14760171680692,0,0.8088483096510137
2011-10-26C,1.14760171680692,1.17091239772131,1.1446131734527,1.16015362739563,1,0.8117653608337431
2011-10-27A,1.16015362739563,1.17091239772131,1.1446131734527,1.16433763504028,1,0.8117653608337431
2011-10-27C,1.16433763504028,1.17091245926614,1.1595560224242,1.16433763504028,1,0.815932567196999
2011-10-28A,1.16433763504028,1.17091245926614,1.1595560224242,1.17031477503149,1,0.8234334824530667
2011-10-28C,1.17031477503149,1.18824610816336,1.17031477503149,1.18107354640961,1,0.823433500113374
2011-10-31A,1.18107354640961,1.18824610816336,1.17031477503149,1.18107357174028,1,0.8184329063942709
2011-10-31C,1.18107357174028,1.18107357174028,1.16971713414079,1.1739010810852,1,0.8150990627839295
2011-11-01A,1.1739010810852,1.18107357174028,1.16971713414079,1.16911925646919,1,0.8188495448801985
2011-11-01C,1.16911925646919,1.18645285066048,1.16732611620767,1.17449867725372,1,0.8146824755449621
2011-11-02A,1.17449867725372,1.18645285066048,1.16732611620767,1.16852173380561,1,0.8296843064160601
2011-11-02C,1.16852173380561,1.19183234630556,1.16254464636947,1.19003927707672,1,0.8334346791902209
2011-11-03A,1.19003927707672,1.19183234630556,1.16254464636947,1.19541854105751,1,0.8317678312921193
2011-11-03C,1.19541854105751,1.20498190876665,1.19242999755496,1.19302773475647,1,0.8334347216493012
2011-11-04A,1.19302773475647,1.20498190876665,1.19242999755496,1.19541860195775,1,0.8346848824748485
2011-11-04C,1.19541860195775,1.20438430417463,1.19302779553491,1.19721174240112,1,0.8326012664594005
2011-11-07A,1.19721174240112,1.20438430417463,1.19302779553491,1.19422315399761,1,0.8301009449019872
2011-11-07C,1.19422315399761,1.20020016983073,1.19003920728818,1.19063687324524,1,0.8301009529056597
2011-11-08A,1.19063687324524,1.20020016983073,1.19003920728818,1.19063688472513,1,0.8326012744871818
2011-11-08C,1.19063688472513,1.20199332179631,1.19063688472513,1.19422316551208,1,0.8346848903852508
2011-11-09A,1.19422316551208,1.20199332179631,1.19063688472513,1.19721175374723,1,0.8371852120600501
2011-11-09C,1.19721175374723,1.20199336663821,1.18944152592062,1.20079803466797,1,0.8317678406269101
