code,date,decision,ALDnBS
510880.SS,2011-07-22A,Empty,
510880.SS,2011-07-22C,Empty,
510880.SS,2011-07-25A,Empty,
510880.SS,2011-07-25C,Empty,
510880.SS,2011-07-26A,Empty,
510880.SS,2011-07-26C,Empty,
510880.SS,2011-07-27A,Empty,
510880.SS,2011-07-27C,Empty,
510880.SS,2011-07-28A,Empty,
510880.SS,2011-07-28C,Empty,
510880.SS,2011-07-29A,Empty,
510880.SS,2011-07-29C,Empty,
510880.SS,2011-08-01A,Empty,
510880.SS,2011-08-01C,Empty,
510880.SS,2011-08-02A,Empty,
510880.SS,2011-08-02C,Empty,
510880.SS,2011-08-03A,Empty,
510880.SS,2011-08-03C,Empty,
510880.SS,2011-08-04A,Empty,
510880.SS,2011-08-04C,Empty,
510880.SS,2011-08-05A,Empty,
510880.SS,2011-08-05C,Empty,
510880.SS,2011-08-08A,Empty,
510880.SS,2011-08-08C,Empty,
510880.SS,2011-08-09A,Empty,
510880.SS,2011-08-09C,Empty,
510880.SS,2011-08-10A,Empty,
510880.SS,2011-08-10C,Empty,
510880.SS,2011-08-11A,Empty,
510880.SS,2011-08-11C,Empty,
510880.SS,2011-08-12A,Empty,
510880.SS,2011-08-12C,Empty,
510880.SS,2011-08-15A,Empty,
510880.SS,2011-08-15C,Long,
510880.SS,2011-08-16A,Long,
510880.SS,2011-08-16C,Long,
510880.SS,2011-08-17A,Long,
510880.SS,2011-08-17C,Long,
510880.SS,2011-08-18A,Long,
510880.SS,2011-08-18C,Empty,
510880.SS,2011-08-19A,Empty,
510880.SS,2011-08-19C,Empty,
510880.SS,2011-08-22A,Empty,
510880.SS,2011-08-22C,Empty,
510880.SS,2011-08-23A,Empty,
510880.SS,2011-08-23C,Long,
510880.SS,2011-08-24A,Long,
510880.SS,2011-08-24C,Empty,
510880.SS,2011-08-25A,Empty,
510880.SS,2011-08-25C,Long,
510880.SS,2011-08-26A,Long,
510880.SS,2011-08-26C,Long,
510880.SS,2011-08-29A,Long,
510880.SS,2011-08-29C,Long,
510880.SS,2011-08-30A,Long,
510880.SS,2011-08-30C,Long,
510880.SS,2011-08-31A,Long,
510880.SS,2011-08-31C,Long,
510880.SS,2011-09-01A,Long,
510880.SS,2011-09-01C,Empty,
510880.SS,2011-09-02A,Long,
510880.SS,2011-09-02C,Empty,
510880.SS,2011-09-05A,Empty,
510880.SS,2011-09-05C,Empty,
510880.SS,2011-09-06A,Empty,
510880.SS,2011-09-06C,Empty,
510880.SS,2011-09-07A,Empty,
510880.SS,2011-09-07C,Empty,
510880.SS,2011-09-08A,Long,
510880.SS,2011-09-08C,Empty,
510880.SS,2011-09-09A,Empty,
510880.SS,2011-09-09C,Empty,
510880.SS,2011-09-13A,Empty,
510880.SS,2011-09-13C,Empty,
510880.SS,2011-09-14A,Empty,
510880.SS,2011-09-14C,Empty,
510880.SS,2011-09-15A,Long,
510880.SS,2011-09-15C,Empty,
510880.SS,2011-09-16A,Empty,
510880.SS,2011-09-16C,Empty,
510880.SS,2011-09-19A,Empty,
510880.SS,2011-09-19C,Empty,
510880.SS,2011-09-20A,Empty,
510880.SS,2011-09-20C,Empty,
510880.SS,2011-09-21A,Empty,
510880.SS,2011-09-21C,Long,
510880.SS,2011-09-22A,Long,
510880.SS,2011-09-22C,Empty,
510880.SS,2011-09-23A,Empty,
510880.SS,2011-09-23C,Empty,
510880.SS,2011-09-26A,Empty,
510880.SS,2011-09-26C,Empty,
510880.SS,2011-09-27A,Empty,
510880.SS,2011-09-27C,Empty,
510880.SS,2011-09-28A,Empty,
510880.SS,2011-09-28C,Empty,
510880.SS,2011-09-29A,Empty,
510880.SS,2011-09-29C,Empty,
510880.SS,2011-09-30A,Empty,
510880.SS,2011-09-30C,Empty,
510880.SS,2011-10-10A,Empty,
510880.SS,2011-10-10C,Empty,
510880.SS,2011-10-11A,Long,
510880.SS,2011-10-11C,Empty,
510880.SS,2011-10-12A,Empty,
510880.SS,2011-10-12C,Long,
510880.SS,2011-10-13A,Long,
510880.SS,2011-10-13C,Long,
510880.SS,2011-10-14A,Long,
510880.SS,2011-10-14C,Long,
510880.SS,2011-10-17A,Long,
510880.SS,2011-10-17C,Long,
510880.SS,2011-10-18A,Long,
510880.SS,2011-10-18C,Empty,
510880.SS,2011-10-19A,Empty,
510880.SS,2011-10-19C,Empty,
510880.SS,2011-10-20A,Empty,
510880.SS,2011-10-20C,Empty,
510880.SS,2011-10-21A,Empty,
510880.SS,2011-10-21C,Empty,
510880.SS,2011-10-24A,Empty,
510880.SS,2011-10-24C,Empty,
510880.SS,2011-10-25A,Empty,
510880.SS,2011-10-25C,Long,
510880.SS,2011-10-26A,Empty,
510880.SS,2011-10-26C,Long,
510880.SS,2011-10-27A,Long,
510880.SS,2011-10-27C,Long,
510880.SS,2011-10-28A,Long,
510880.SS,2011-10-28C,Long,
510880.SS,2011-10-31A,Long,
510880.SS,2011-10-31C,Long,
510880.SS,2011-11-01A,Long,
510880.SS,2011-11-01C,Long,
510880.SS,2011-11-02A,Long,
510880.SS,2011-11-02C,Long,
510880.SS,2011-11-03A,Long,
510880.SS,2011-11-03C,Long,
510880.SS,2011-11-04A,Long,
510880.SS,2011-11-04C,Long,
510880.SS,2011-11-07A,Long,
510880.SS,2011-11-07C,Long,
510880.SS,2011-11-08A,Long,
510880.SS,2011-11-08C,Long,
510880.SS,2011-11-09A,Long,
510880.SS,2011-11-09C,Long,
510880.SS,2011-11-10A,Long,
510880.SS,2011-11-10C,Empty,
510880.SS,2011-11-11A,Empty,
510880.SS,2011-11-11C,Empty,
510880.SS,2011-11-14A,Long,
510880.SS,2011-11-14C,Long,
510880.SS,2011-11-15A,Long,
510880.SS,2011-11-15C,Long,
510880.SS,2011-11-16A,Long,
510880.SS,2011-11-16C,Empty,
510880.SS,2011-11-17A,Empty,
510880.SS,2011-11-17C,Empty,
510880.SS,2011-11-18A,Empty,
510880.SS,2011-11-18C,Empty,
510880.SS,2011-11-21A,Empty,
510880.SS,2011-11-21C,Empty,
510880.SS,2011-11-22A,Empty,
510880.SS,2011-11-22C,Empty,
510880.SS,2011-11-23A,Empty,
510880.SS,2011-11-23C,Empty,
510880.SS,2011-11-24A,Empty,
510880.SS,2011-11-24C,Empty,
510880.SS,2011-11-25A,Empty,
510880.SS,2011-11-25C,Empty,
510880.SS,2011-11-28A,Empty,
510880.SS,2011-11-28C,Empty,
510880.SS,2011-11-29A,Empty,
510880.SS,2011-11-29C,Long,
510880.SS,2011-11-30A,Long,
510880.SS,2011-11-30C,Empty,
510880.SS,2011-12-01A,Empty,
510880.SS,2011-12-01C,Empty,
510880.SS,2011-12-02A,Empty,
510880.SS,2011-12-02C,Empty,
510880.SS,2011-12-05A,Empty,
510880.SS,2011-12-05C,Empty,
510880.SS,2011-12-06A,Empty,
510880.SS,2011-12-06C,Empty,
510880.SS,2011-12-07A,Empty,
510880.SS,2011-12-07C,Empty,
510880.SS,2011-12-08A,Empty,
510880.SS,2011-12-08C,Empty,
510880.SS,2011-12-09A,Empty,
510880.SS,2011-12-09C,Empty,
510880.SS,2011-12-12A,Empty,
510880.SS,2011-12-12C,Empty,
510880.SS,2011-12-13A,Empty,
510880.SS,2011-12-13C,Empty,
510880.SS,2011-12-14A,Empty,
510880.SS,2011-12-14C,Empty,
510880.SS,2011-12-15A,Empty,
510880.SS,2011-12-15C,Empty,
510880.SS,2011-12-16A,Empty,
510880.SS,2011-12-16C,Empty,
510880.SS,2011-12-19A,Empty,
510880.SS,2011-12-19C,Empty,
510880.SS,2011-12-20A,Empty,
510880.SS,2011-12-20C,Empty,
510880.SS,2011-12-21A,Empty,
510880.SS,2011-12-21C,Empty,
510880.SS,2011-12-22A,Empty,
510880.SS,2011-12-22C,Empty,
510880.SS,2011-12-23A,Empty,
510880.SS,2011-12-23C,Empty,
510880.SS,2011-12-26A,Empty,
510880.SS,2011-12-26C,Empty,
510880.SS,2011-12-27A,Empty,
510880.SS,2011-12-27C,Empty,
510880.SS,2011-12-28A,Empty,
510880.SS,2011-12-28C,Empty,
510880.SS,2011-12-29A,Empty,
510880.SS,2011-12-29C,Empty,
510880.SS,2011-12-30A,Empty,
510880.SS,2011-12-30C,Long,
510880.SS,2012-01-04A,Long,
510880.SS,2012-01-04C,Empty,
510880.SS,2012-01-05A,Empty,
510880.SS,2012-01-05C,Empty,
510880.SS,2012-01-06A,Empty,
510880.SS,2012-01-06C,Long,
510880.SS,2012-01-09A,Long,
510880.SS,2012-01-09C,Long,
510880.SS,2012-01-10A,Long,
510880.SS,2012-01-10C,Long,
510880.SS,2012-01-11A,Long,
510880.SS,2012-01-11C,Long,
510880.SS,2012-01-12A,Long,
510880.SS,2012-01-12C,Long,
510880.SS,2012-01-13A,Long,
510880.SS,2012-01-13C,Long,
510880.SS,2012-01-16A,Long,
510880.SS,2012-01-16C,Long,
510880.SS,2012-01-17A,Long,
510880.SS,2012-01-17C,Long,
510880.SS,2012-01-18A,Long,
510880.SS,2012-01-18C,Long,
510880.SS,2012-01-19A,Long,
510880.SS,2012-01-19C,Long,
510880.SS,2012-01-20A,Long,
510880.SS,2012-01-20C,Long,
510880.SS,2012-01-30A,Long,
510880.SS,2012-01-30C,Long,
510880.SS,2012-01-31A,Long,
510880.SS,2012-01-31C,Long,
510880.SS,2012-02-01A,Long,
510880.SS,2012-02-01C,Empty,
510880.SS,2012-02-02A,Empty,
510880.SS,2012-02-02C,Long,
510880.SS,2012-02-03A,Long,
510880.SS,2012-02-03C,Long,
510880.SS,2012-02-06A,Long,
510880.SS,2012-02-06C,Long,
510880.SS,2012-02-07A,Long,
510880.SS,2012-02-07C,Empty,
510880.SS,2012-02-08A,Empty,
510880.SS,2012-02-08C,Long,
510880.SS,2012-02-09A,Long,
510880.SS,2012-02-09C,Long,
510880.SS,2012-02-10A,Long,
510880.SS,2012-02-10C,Long,
510880.SS,2012-02-13A,Long,
510880.SS,2012-02-13C,Empty,
510880.SS,2012-02-14A,Empty,
510880.SS,2012-02-14C,Empty,
510880.SS,2012-02-15A,Empty,
510880.SS,2012-02-15C,Long,
510880.SS,2012-02-16A,Long,
510880.SS,2012-02-16C,Long,
510880.SS,2012-02-17A,Long,
510880.SS,2012-02-17C,Long,
510880.SS,2012-02-20A,Long,
510880.SS,2012-02-20C,Empty,
510880.SS,2012-02-21A,Empty,
510880.SS,2012-02-21C,Long,
510880.SS,2012-02-22A,Long,
510880.SS,2012-02-22C,Long,
510880.SS,2012-02-23A,Long,
510880.SS,2012-02-23C,Long,
510880.SS,2012-02-24A,Long,
510880.SS,2012-02-24C,Long,
510880.SS,2012-02-27A,Long,
510880.SS,2012-02-27C,Long,
510880.SS,2012-02-28A,Long,
510880.SS,2012-02-28C,Long,
510880.SS,2012-02-29A,Long,
510880.SS,2012-02-29C,Long,
510880.SS,2012-03-01A,Long,
510880.SS,2012-03-01C,Long,
510880.SS,2012-03-02A,Long,
510880.SS,2012-03-02C,Long,
510880.SS,2012-03-05A,Long,
510880.SS,2012-03-05C,Long,
510880.SS,2012-03-06A,Long,
510880.SS,2012-03-06C,Empty,
510880.SS,2012-03-07A,Empty,
510880.SS,2012-03-07C,Empty,
510880.SS,2012-03-08A,Empty,
510880.SS,2012-03-08C,Empty,
510880.SS,2012-03-09A,Empty,
510880.SS,2012-03-09C,Long,
510880.SS,2012-03-12A,Empty,
510880.SS,2012-03-12C,Empty,
510880.SS,2012-03-13A,Empty,
510880.SS,2012-03-13C,Long,
510880.SS,2012-03-14A,Long,
510880.SS,2012-03-14C,Empty,
510880.SS,2012-03-15A,Empty,
510880.SS,2012-03-15C,Empty,
510880.SS,2012-03-16A,Empty,
510880.SS,2012-03-16C,Empty,
510880.SS,2012-03-19A,Empty,
510880.SS,2012-03-19C,Empty,
510880.SS,2012-03-20A,Empty,
510880.SS,2012-03-20C,Empty,
510880.SS,2012-03-21A,Empty,
510880.SS,2012-03-21C,Empty,
510880.SS,2012-03-22A,Empty,
510880.SS,2012-03-22C,Empty,
510880.SS,2012-03-23A,Empty,
510880.SS,2012-03-23C,Empty,
510880.SS,2012-03-26A,Empty,
510880.SS,2012-03-26C,Empty,
510880.SS,2012-03-27A,Empty,
510880.SS,2012-03-27C,Empty,
510880.SS,2012-03-28A,Empty,
510880.SS,2012-03-28C,Empty,
510880.SS,2012-03-29A,Empty,
510880.SS,2012-03-29C,Empty,
510880.SS,2012-03-30A,Empty,
510880.SS,2012-03-30C,Empty,
510880.SS,2012-04-05A,Empty,
510880.SS,2012-04-05C,Long,
510880.SS,2012-04-06A,Empty,
510880.SS,2012-04-06C,Long,
510880.SS,2012-04-09A,Empty,
510880.SS,2012-04-09C,Empty,
510880.SS,2012-04-10A,Empty,
510880.SS,2012-04-10C,Long,
510880.SS,2012-04-11A,Long,
510880.SS,2012-04-11C,Long,
510880.SS,2012-04-12A,Long,
510880.SS,2012-04-12C,Long,
510880.SS,2012-04-13A,Long,
510880.SS,2012-04-13C,Long,
510880.SS,2012-04-16A,Long,
510880.SS,2012-04-16C,Long,
510880.SS,2012-04-17A,Long,
510880.SS,2012-04-17C,Long,
510880.SS,2012-04-18A,Long,
510880.SS,2012-04-18C,Long,
510880.SS,2012-04-19A,Long,
510880.SS,2012-04-19C,Long,
510880.SS,2012-04-20A,Long,
510880.SS,2012-04-20C,Long,
510880.SS,2012-04-23A,Long,
510880.SS,2012-04-23C,Long,
510880.SS,2012-04-24A,Long,
510880.SS,2012-04-24C,Long,
510880.SS,2012-04-25A,Long,
510880.SS,2012-04-25C,Long,
510880.SS,2012-04-26A,Long,
510880.SS,2012-04-26C,Long,
510880.SS,2012-04-27A,Long,
510880.SS,2012-04-27C,Long,
510880.SS,2012-05-02A,Long,
510880.SS,2012-05-02C,Long,
510880.SS,2012-05-03A,Long,
510880.SS,2012-05-03C,Long,
510880.SS,2012-05-04A,Long,
510880.SS,2012-05-04C,Long,
510880.SS,2012-05-07A,Long,
510880.SS,2012-05-07C,Long,
510880.SS,2012-05-08A,Long,
510880.SS,2012-05-08C,Long,
510880.SS,2012-05-09A,Long,
510880.SS,2012-05-09C,Empty,
510880.SS,2012-05-10A,Empty,
510880.SS,2012-05-10C,Empty,
510880.SS,2012-05-11A,Empty,
510880.SS,2012-05-11C,Empty,
510880.SS,2012-05-14A,Empty,
510880.SS,2012-05-14C,Empty,
510880.SS,2012-05-15A,Empty,
510880.SS,2012-05-15C,Empty,
510880.SS,2012-05-16A,Empty,
510880.SS,2012-05-16C,Empty,
510880.SS,2012-05-17A,Empty,
510880.SS,2012-05-17C,Empty,
510880.SS,2012-05-18A,Empty,
510880.SS,2012-05-18C,Empty,
510880.SS,2012-05-21A,Empty,
510880.SS,2012-05-21C,Empty,
510880.SS,2012-05-22A,Empty,
510880.SS,2012-05-22C,Long,
510880.SS,2012-05-23A,Empty,
510880.SS,2012-05-23C,Empty,
510880.SS,2012-05-24A,Empty,
510880.SS,2012-05-24C,Empty,
510880.SS,2012-05-25A,Empty,
510880.SS,2012-05-25C,Empty,
510880.SS,2012-05-28A,Empty,
510880.SS,2012-05-28C,Long,
510880.SS,2012-05-29A,Empty,
510880.SS,2012-05-29C,Long,
510880.SS,2012-05-30A,Long,
510880.SS,2012-05-30C,Long,
510880.SS,2012-05-31A,Long,
510880.SS,2012-05-31C,Long,
510880.SS,2012-06-01A,Long,
510880.SS,2012-06-01C,Long,
510880.SS,2012-06-04A,Empty,
510880.SS,2012-06-04C,Empty,
510880.SS,2012-06-05A,Empty,
510880.SS,2012-06-05C,Empty,
510880.SS,2012-06-06A,Empty,
510880.SS,2012-06-06C,Empty,
510880.SS,2012-06-07A,Empty,
510880.SS,2012-06-07C,Empty,
510880.SS,2012-06-08A,Empty,
510880.SS,2012-06-08C,Empty,
510880.SS,2012-06-11A,Empty,
510880.SS,2012-06-11C,Empty,
510880.SS,2012-06-12A,Empty,
510880.SS,2012-06-12C,Empty,
510880.SS,2012-06-13A,Empty,
510880.SS,2012-06-13C,Long,
510880.SS,2012-06-14A,Empty,
510880.SS,2012-06-14C,Empty,
510880.SS,2012-06-15A,Empty,
510880.SS,2012-06-15C,Long,
510880.SS,2012-06-18A,Long,
510880.SS,2012-06-18C,Long,
510880.SS,2012-06-19A,Long,
510880.SS,2012-06-19C,Long,
510880.SS,2012-06-20A,Long,
510880.SS,2012-06-20C,Long,
510880.SS,2012-06-21A,Long,
510880.SS,2012-06-21C,Empty,
510880.SS,2012-06-25A,Empty,
510880.SS,2012-06-25C,Empty,
510880.SS,2012-06-26A,Empty,
510880.SS,2012-06-26C,Empty,
510880.SS,2012-06-27A,Empty,
510880.SS,2012-06-27C,Empty,
510880.SS,2012-06-28A,Empty,
510880.SS,2012-06-28C,Empty,
510880.SS,2012-06-29A,Empty,
510880.SS,2012-06-29C,Empty,
510880.SS,2012-07-02A,Empty,
510880.SS,2012-07-02C,Empty,
510880.SS,2012-07-03A,Empty,
510880.SS,2012-07-03C,Empty,
510880.SS,2012-07-04A,Empty,
510880.SS,2012-07-04C,Empty,
510880.SS,2012-07-05A,Empty,
510880.SS,2012-07-05C,Empty,
510880.SS,2012-07-06A,Long,
510880.SS,2012-07-06C,Empty,
510880.SS,2012-07-09A,Empty,
510880.SS,2012-07-09C,Empty,
510880.SS,2012-07-10A,Empty,
510880.SS,2012-07-10C,Empty,
510880.SS,2012-07-11A,Empty,
510880.SS,2012-07-11C,Empty,
510880.SS,2012-07-12A,Empty,
510880.SS,2012-07-12C,Long,
510880.SS,2012-07-13A,Long,
510880.SS,2012-07-13C,Long,
510880.SS,2012-07-16A,Long,
510880.SS,2012-07-16C,Empty,
510880.SS,2012-07-17A,Empty,
510880.SS,2012-07-17C,Empty,
510880.SS,2012-07-18A,Long,
510880.SS,2012-07-18C,Long,
510880.SS,2012-07-19A,Long,
510880.SS,2012-07-19C,Long,
510880.SS,2012-07-20A,Long,
510880.SS,2012-07-20C,Empty,
510880.SS,2012-07-23A,Empty,
510880.SS,2012-07-23C,Empty,
510880.SS,2012-07-24A,Empty,
510880.SS,2012-07-24C,Empty,
510880.SS,2012-07-25A,Empty,
510880.SS,2012-07-25C,Empty,
510880.SS,2012-07-26A,Empty,
510880.SS,2012-07-26C,Empty,
510880.SS,2012-07-27A,Empty,
510880.SS,2012-07-27C,Empty,
510880.SS,2012-07-30A,Long,
510880.SS,2012-07-30C,Empty,
510880.SS,2012-07-31A,Empty,
510880.SS,2012-07-31C,Empty,
510880.SS,2012-08-01A,Empty,
510880.SS,2012-08-01C,Long,
510880.SS,2012-08-02A,Long,
510880.SS,2012-08-02C,Empty,
510880.SS,2012-08-03A,Long,
510880.SS,2012-08-03C,Long,
510880.SS,2012-08-06A,Long,
510880.SS,2012-08-06C,Long,
510880.SS,2012-08-07A,Long,
510880.SS,2012-08-07C,Long,
510880.SS,2012-08-08A,Long,
510880.SS,2012-08-08C,Long,
510880.SS,2012-08-09A,Long,
510880.SS,2012-08-09C,Long,
510880.SS,2012-08-10A,Long,
510880.SS,2012-08-10C,Long,
510880.SS,2012-08-13A,Long,
510880.SS,2012-08-13C,Empty,
510880.SS,2012-08-14A,Empty,
510880.SS,2012-08-14C,Empty,
510880.SS,2012-08-15A,Empty,
510880.SS,2012-08-15C,Empty,
510880.SS,2012-08-16A,Empty,
510880.SS,2012-08-16C,Empty,
510880.SS,2012-08-17A,Empty,
510880.SS,2012-08-17C,Empty,
510880.SS,2012-08-20A,Empty,
510880.SS,2012-08-20C,Empty,
510880.SS,2012-08-21A,Empty,
510880.SS,2012-08-21C,Empty,
510880.SS,2012-08-22A,Empty,
510880.SS,2012-08-22C,Empty,
510880.SS,2012-08-23A,Empty,
510880.SS,2012-08-23C,Empty,
510880.SS,2012-08-24A,Empty,
510880.SS,2012-08-24C,Empty,
510880.SS,2012-08-27A,Empty,
510880.SS,2012-08-27C,Empty,
510880.SS,2012-08-28A,Empty,
510880.SS,2012-08-28C,Empty,
510880.SS,2012-08-29A,Empty,
510880.SS,2012-08-29C,Empty,
510880.SS,2012-08-30A,Empty,
510880.SS,2012-08-30C,Empty,
510880.SS,2012-08-31A,Empty,
510880.SS,2012-08-31C,Empty,
510880.SS,2012-09-03A,Empty,
510880.SS,2012-09-03C,Long,
510880.SS,2012-09-04A,Long,
510880.SS,2012-09-04C,Empty,
510880.SS,2012-09-05A,Empty,
510880.SS,2012-09-05C,Empty,
510880.SS,2012-09-06A,Empty,
510880.SS,2012-09-06C,Empty,
510880.SS,2012-09-07A,Empty,
510880.SS,2012-09-07C,Long,
510880.SS,2012-09-10A,Long,
510880.SS,2012-09-10C,Long,
510880.SS,2012-09-11A,Long,
510880.SS,2012-09-11C,Long,
510880.SS,2012-09-12A,Long,
510880.SS,2012-09-12C,Long,
510880.SS,2012-09-13A,Long,
510880.SS,2012-09-13C,Long,
510880.SS,2012-09-14A,Long,
510880.SS,2012-09-14C,Long,
510880.SS,2012-09-17A,Long,
510880.SS,2012-09-17C,Empty,
510880.SS,2012-09-18A,Empty,
510880.SS,2012-09-18C,Empty,
510880.SS,2012-09-19A,Empty,
510880.SS,2012-09-19C,Empty,
510880.SS,2012-09-20A,Empty,
510880.SS,2012-09-20C,Empty,
510880.SS,2012-09-21A,Empty,
510880.SS,2012-09-21C,Empty,
510880.SS,2012-09-24A,Empty,
510880.SS,2012-09-24C,Empty,
510880.SS,2012-09-25A,Empty,
510880.SS,2012-09-25C,Empty,
510880.SS,2012-09-26A,Empty,
510880.SS,2012-09-26C,Empty,
510880.SS,2012-09-27A,Empty,
510880.SS,2012-09-27C,Long,
510880.SS,2012-09-28A,Long,
510880.SS,2012-09-28C,Long,
510880.SS,2012-10-08A,Long,
510880.SS,2012-10-08C,Long,
510880.SS,2012-10-09A,Long,
510880.SS,2012-10-09C,Long,
510880.SS,2012-10-10A,Long,
510880.SS,2012-10-10C,Long,
510880.SS,2012-10-11A,Long,
510880.SS,2012-10-11C,Long,
510880.SS,2012-10-12A,Long,
510880.SS,2012-10-12C,Long,
510880.SS,2012-10-15A,Long,
510880.SS,2012-10-15C,Long,
510880.SS,2012-10-16A,Long,
510880.SS,2012-10-16C,Long,
510880.SS,2012-10-17A,Long,
510880.SS,2012-10-17C,Long,
510880.SS,2012-10-18A,Long,
510880.SS,2012-10-18C,Long,
510880.SS,2012-10-19A,Long,
510880.SS,2012-10-19C,Long,
510880.SS,2012-10-22A,Long,
510880.SS,2012-10-22C,Long,
510880.SS,2012-10-23A,Long,
510880.SS,2012-10-23C,Empty,
510880.SS,2012-10-24A,Empty,
510880.SS,2012-10-24C,Empty,
510880.SS,2012-10-25A,Empty,
510880.SS,2012-10-25C,Empty,
510880.SS,2012-10-26A,Empty,
510880.SS,2012-10-26C,Empty,
510880.SS,2012-10-29A,Empty,
510880.SS,2012-10-29C,Empty,
510880.SS,2012-10-30A,Empty,
510880.SS,2012-10-30C,Empty,
510880.SS,2012-10-31A,Empty,
510880.SS,2012-10-31C,Empty,
510880.SS,2012-11-01A,Empty,
510880.SS,2012-11-01C,Long,
510880.SS,2012-11-02A,Long,
510880.SS,2012-11-02C,Long,
510880.SS,2012-11-05A,Long,
510880.SS,2012-11-05C,Long,
510880.SS,2012-11-06A,Long,
510880.SS,2012-11-06C,Long,
510880.SS,2012-11-07A,Long,
510880.SS,2012-11-07C,Long,
510880.SS,2012-11-08A,Empty,
510880.SS,2012-11-08C,Empty,
510880.SS,2012-11-09A,Empty,
510880.SS,2012-11-09C,Empty,
510880.SS,2012-11-12A,Empty,
510880.SS,2012-11-12C,Empty,
510880.SS,2012-11-13A,Empty,
510880.SS,2012-11-13C,Empty,
510880.SS,2012-11-14A,Empty,
510880.SS,2012-11-14C,Empty,
510880.SS,2012-11-15A,Empty,
510880.SS,2012-11-15C,Empty,
510880.SS,2012-11-16A,Empty,
510880.SS,2012-11-16C,Empty,
510880.SS,2012-11-19A,Empty,
510880.SS,2012-11-19C,Empty,
510880.SS,2012-11-20A,Empty,
510880.SS,2012-11-20C,Empty,
510880.SS,2012-11-21A,Empty,
510880.SS,2012-11-21C,Empty,
510880.SS,2012-11-22A,Empty,
510880.SS,2012-11-22C,Empty,
510880.SS,2012-11-23A,Empty,
510880.SS,2012-11-23C,Long,
510880.SS,2012-11-26A,Long,
510880.SS,2012-11-26C,Empty,
510880.SS,2012-11-27A,Empty,
510880.SS,2012-11-27C,Empty,
510880.SS,2012-11-28A,Empty,
510880.SS,2012-11-28C,Empty,
510880.SS,2012-11-29A,Empty,
510880.SS,2012-11-29C,Empty,
510880.SS,2012-11-30A,Empty,
510880.SS,2012-11-30C,Empty,
510880.SS,2012-12-03A,Empty,
510880.SS,2012-12-03C,Empty,
510880.SS,2012-12-04A,Empty,
510880.SS,2012-12-04C,Empty,
510880.SS,2012-12-05A,Empty,
510880.SS,2012-12-05C,Long,
510880.SS,2012-12-06A,Long,
510880.SS,2012-12-06C,Long,
510880.SS,2012-12-07A,Long,
510880.SS,2012-12-07C,Long,
510880.SS,2012-12-10A,Long,
510880.SS,2012-12-10C,Long,
510880.SS,2012-12-11A,Long,
510880.SS,2012-12-11C,Long,
510880.SS,2012-12-12A,Long,
510880.SS,2012-12-12C,Long,
510880.SS,2012-12-13A,Long,
510880.SS,2012-12-13C,Long,
510880.SS,2012-12-14A,Long,
510880.SS,2012-12-14C,Long,
510880.SS,2012-12-17A,Long,
510880.SS,2012-12-17C,Long,
510880.SS,2012-12-18A,Long,
510880.SS,2012-12-18C,Long,
510880.SS,2012-12-19A,Long,
510880.SS,2012-12-19C,Long,
510880.SS,2012-12-20A,Long,
510880.SS,2012-12-20C,Long,
510880.SS,2012-12-21A,Long,
510880.SS,2012-12-21C,Long,
510880.SS,2012-12-24A,Long,
510880.SS,2012-12-24C,Long,
510880.SS,2012-12-25A,Empty,
510880.SS,2012-12-25C,Long,
510880.SS,2012-12-26A,Long,
510880.SS,2012-12-26C,Long,
510880.SS,2012-12-27A,Long,
510880.SS,2012-12-27C,Long,
510880.SS,2012-12-28A,Long,
510880.SS,2012-12-28C,Long,
510880.SS,2012-12-31A,Long,
510880.SS,2012-12-31C,Long,
510880.SS,2013-01-04A,Long,
510880.SS,2013-01-04C,Long,
510880.SS,2013-01-07A,Long,
510880.SS,2013-01-07C,Long,
510880.SS,2013-01-08A,Long,
510880.SS,2013-01-08C,Long,
510880.SS,2013-01-09A,Long,
510880.SS,2013-01-09C,Long,
510880.SS,2013-01-10A,Long,
510880.SS,2013-01-10C,Long,
510880.SS,2013-01-11A,Long,
510880.SS,2013-01-11C,Empty,
510880.SS,2013-01-14A,Empty,
510880.SS,2013-01-14C,Long,
510880.SS,2013-01-15A,Long,
510880.SS,2013-01-15C,Long,
510880.SS,2013-01-16A,Long,
510880.SS,2013-01-16C,Long,
510880.SS,2013-01-17A,Long,
510880.SS,2013-01-17C,Empty,
510880.SS,2013-01-18A,Empty,
510880.SS,2013-01-18C,Long,
510880.SS,2013-01-21A,Long,
510880.SS,2013-01-21C,Long,
510880.SS,2013-01-22A,Long,
510880.SS,2013-01-22C,Long,
510880.SS,2013-01-23A,Long,
510880.SS,2013-01-23C,Long,
510880.SS,2013-01-24A,Long,
510880.SS,2013-01-24C,Long,
510880.SS,2013-01-25A,Long,
510880.SS,2013-01-25C,Long,
510880.SS,2013-01-28A,Empty,
510880.SS,2013-01-28C,Long,
510880.SS,2013-01-29A,Long,
510880.SS,2013-01-29C,Long,
510880.SS,2013-01-30A,Long,
510880.SS,2013-01-30C,Long,
510880.SS,2013-01-31A,Long,
510880.SS,2013-01-31C,Long,
510880.SS,2013-02-01A,Long,
510880.SS,2013-02-01C,Long,
510880.SS,2013-02-04A,Long,
510880.SS,2013-02-04C,Long,
510880.SS,2013-02-05A,Long,
510880.SS,2013-02-05C,Long,
510880.SS,2013-02-06A,Long,
510880.SS,2013-02-06C,Long,
